sp_C1DFH7_ILVC_AZOVD,7.212238
sp_C1DFH7_ILVC_AZOVD,26.780158
sp_C1DFH7_ILVC_AZOVD,27.117663
sp_C1DFH7_ILVC_AZOVD,7.212238
sp_C1DFH7_ILVC_AZOVD,26.2314
sp_C1DFH7_ILVC_AZOVD,24.69625
sp_C1DFH7_ILVC_AZOVD,16.787411
sp_C1DFH7_ILVC_AZOVD,21.643283
sp_C1DFH7_ILVC_AZOVD,26.54413
sp_C1DFH7_ILVC_AZOVD,24.69625
sp_C1DFH7_ILVC_AZOVD,23.706525
sp_C1DFH7_ILVC_AZOVD,8.210557
tr_L0E0X7_L0E0X7_THIND,27.117663
tr_L0E0X7_L0E0X7_THIND,26.780158
tr_L0E0X7_L0E0X7_THIND,7.212238
tr_A0A0C1KLA6_A0A0C1KLA6_9PSED,23.0
tr_A0A0B6WSC0_A0A0B6WSC0_9BACT,1.0
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,6.975635
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,21.643283
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,23.349542
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,26.080233
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,5.8659
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,4.216697
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,10.21177
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,26.2314
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,15.033492
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,22.165567
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,30.12565
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,15.033492
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,19.854083
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,16.832058
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,25.494408
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,26.050367
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,25.0621
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,15.161277
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,18.342533
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,17.041483
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,18.36839
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,15.01895
tr_A0A258V9Q8_A0A258V9Q8_9SPHN,21.4395
tr_A0A8J7MZV9_A0A8J7MZV9_9PROT,24.69625
tr_A0A8J7MZV9_A0A8J7MZV9_9PROT,24.69625
